name,description,training_type_original,training_type,equipment,action,body_position,explosiveness,youtube_link,tags,sections,strength,endurance,power,stability,number of training types assigned,metrics,,id
Double KB Clean & Jerk,,,,Kettlebells,,,,https://www.youtube.com/watch?v=OKxsA2fZbfE,['equipment: kettlebells'],strength 1; mix modal; strength 2; stamina 1; stamina; stamina 2,1,1,0,,2,Reps,906,59820f51332cef000f6a5e3c
Double KB Deadlift,,,,Kettlebells,,,,https://www.youtube.com/watch?v=UnHF1g7PHE8,"['olympic_lift: deadlift', 'equipment: kettlebells']",accessory work; soflete rx'd; strength 1; soflete performance; strength 2; soflete fitness; stamina 1; strength; stamina,1,1,0,,2,Reps,908,59846ebec3db3e000f725fbf
Double KB Hang Clean,,,,Kettlebells,,,,https://youtu.be/YN6WsqGXFKU,"['olympic_lift: hang clean', 'equipment: kettlebells']",stamina,0,1,0,,1,Reps,1335,5b64f2adab05cc000ffa2e41
Double KB Sit-Up,,,,Kettlebells,,,,https://www.youtube.com/watch?v=LZXJAYOFKiM,['equipment: kettlebells'],accessory work; strength 1; strength 2,1,0,0,,1,Reps; Minutes; Seconds,1236,5ac90162d4365e000f27481a
Double KB Snatch,,,,Kettlebells,,,,https://www.youtube.com/watch?v=tXBqqW-qswQ,"['olympic_lift: snatch', 'equipment: kettlebells']",strength 1; strength 2; stamina 1; strength; warm up/movement prep; stamina; stamina 2,1,1,0,,2,Reps,919,598b0c06332cef000f6b5f11
Double KB Speed Row,,,,Kettlebells,,,,https://www.youtube.com/watch?v=Qh9eIX8ImXk,"['equipment: kettlebells', 'equipment: rower']",accessory work,0,0,0,,0,Reps,1093,5a3bd7c48347fc000f1d4277
Double KB Turkish Get-Up,,,,Kettlebells,,,,https://www.youtube.com/watch?v=q4JSQU9lyfs,['equipment: kettlebells'],,0,0,0,,0,,1269,5ae75ff51d38c4000fe9a17f
Double KB Windmill,,,,Kettlebells,,,,https://www.youtube.com/watch?v=PK189hAphbU,['equipment: kettlebells'],accessory work; suns out guns out; strength 2; trunk work; strength 7; strength; bonus work (optional),1,0,0,,1,Reps,788,59013116d3a431000f793954
Double KB Z Press,,,,Kettlebells,,,,https://www.youtube.com/watch?v=5EAOBu-EQKk,['equipment: kettlebells'],accessory work; soflete rx'd; strength 1; soflete performance; weapons development; strength 2; soflete fitness; neuro adaptation; mobility work; accessory work 1,1,0,0,,1,Reps,915,5989c274332cef000f6b3232
Double Kettlebell Clean and Jerk,,,,Kettlebells,,,,https://www.youtube.com/watch?v=2Ce54mMYYp0,"['olympic_lift: clean and jerk', 'equipment: kettlebells']",stamina; strength 3,1,1,0,,2,Reps,1680,5c6764de7358c8000f7aada3
Double Kettlebell Front Rack Box Step Up,,,,Kettlebells,,,,https://www.youtube.com/watch?v=NKCVGaeg-KM,"['basic_exercise: step-up', 'equipment: kettlebells', 'basic_functional_movement: step']",warm-up/movement prep; accessory work; accessory work 2; strength 1; strength 3; mobility; warm-up; warm-up / movement prep; accessory work 1; stamina,1,1,0,,2,Reps; Time; Seconds,1272,5af1cac91d38c4000feaf408
Double Kettlebell Front Rack Carry,,,,Kettlebells,,,,https://www.youtube.com/watch?v=cu815BHSVqU,"['basic_exercise: carry', 'equipment: kettlebells']",strength 1; mix modal; stamina 3; warm-up/movement prep; soflete rx'd; soflete performance; strongwoman; trunk work; soflete fitness; stamina 1; strength; stamina; accessory work; strength 3; trunk work 2; strength & stamina; strongwoman work; strength 4; warm-up; warm-up / movement prep; accessory work 1; stamina 2,1,1,0,,2,Seconds; Meters; Feet; Reps; Time,804,590c9b31ba76ab000ff1f85d
Double Kettlebell Front Rack Walking Lunge,,,,Kettlebells,,,,https://youtu.be/X_vdyRPBMwg,"['equipment: kettlebells', 'basic_functional_movement: lunge']",warm-up/movement prep; strength 1; strength 3; strength 2; stamina 1; stamina; strongman,1,1,0,,2,Reps; Meters; Feet; Seconds,1415,5bb46fde1f5e07000ff6db50
Double Kettlebell Front Rack Wall Sit,,,,Kettlebells,,,,https://youtu.be/9yBnMm0RDW0,['equipment: kettlebells'],accessory work; accessory work 1; stamina,0,1,0,,1,Seconds; Reps; Minutes,1829,5ce73743fce115001250b6f6
Double Kettlebell Front Squat,,,,Kettlebells,,,,https://youtu.be/jpBYnTEoCSk?list=PL4T3VJwPWwuEnPSfKLKNVPGX02-ybszb3,"['equipment: kettlebells', 'basic_functional_movement: squat']",accessory work; strength 1; strength 3; warm-up; strength 2; stamina 1; strength; mobility work; warm-up / movement prep; stamina; movement primer,1,1,0,,2,Reps; Time; Seconds,567,585d693c4d0fec0011c028f6
Double Kettlebell Hang Clean and Jerk,,,,Kettlebells,,,,https://youtu.be/noQxrawvr78,"['olympic_lift: hang clean', 'olympic_lift: clean and jerk', 'equipment: kettlebells']",soflete performance/fitness; stamina; soflete rx'd,0,1,0,,1,Reps,1914,5d36b604fce115001262f393
Double Kettlebell Lunge,,,,Kettlebells,,,,,"['equipment: kettlebells', 'basic_functional_movement: lunge']",warm-up; strength 1; strength; stamina 3,1,1,0,,2,Reps,48,57e2fd3a4c6a031dc777e84e
Double Kettlebell Push Press,,,,Kettlebells,,,,https://youtu.be/5L7i0u3pvY0,"['olympic_lift: push press', 'equipment: kettlebells']",strength 1; strongman; warm-up; mix modal; stamina 1; strength; warm-up / movement prep; stamina; stamina 2,1,1,0,,2,Reps,636,5881085d9f4d4d000f6e07a0
Double Kettlebell Swings,,,,Kettlebells,,,,https://www.youtube.com/watch?v=ZOLoHiNIgC8,['equipment: kettlebells'],conditioning; accessory work; soflete rx'd; strength 1; soflete performance; strength 2; soflete fitness; stamina 1; strength; stamina 2; stamina; stamina 3,1,1,0,,2,Reps; Time; Seconds,197,57e2fd3a4c6a031dc777e8f1
Double Kettlebell Thrusters,,,,Kettlebells,,,,https://www.youtube.com/watch?v=gpB9AsEZLM4,['equipment: kettlebells'],conditioning; accessory work; strength 1; stamina 1; strength; warm up/movement prep; stamina; stamina 3,1,1,0,,2,Reps; Time,34,57e2fd3a4c6a031dc777e83f
Double Kettlebell/Dumbbell Squats,,,,Kettlebells,,,,,"['equipment: dumbbells', 'equipment: kettlebells', 'basic_functional_movement: squat']",accessory work,0,0,0,,0,Reps,461,57e2fd3b4c6a031dc777ea08
Double Leg Zig Zag Bound Start,,,,,,,,,['body position: double leg standing'],,0,0,0,,0,,287,57e2fd3a4c6a031dc777e954
Double Leg Zig Zag Bounding,,,,,,,,,['body position: double leg standing'],,0,0,0,,0,,288,57e2fd3a4c6a031dc777e955
Double Overhead Kettlebell Carry,,,,Kettlebells,,,,https://youtu.be/qbygGHTRhR4?list=PL4T3VJwPWwuFotqGyAGlfoYdkoTQzbrZe,"['basic_exercise: carry', 'equipment: kettlebells']",warm-up/movement prep; accessory work; stamina 3; strength 1; strength 3; warm-up; mix modal; strength 4; strength 2; stamina 1; assisted work; strength; warm-up / movement prep; stamina; strongman,1,1,0,,2,Seconds; Meters; Feet; Reps; Time,635,5881083e9f4d4d000f6e0799
Double Unders,,,,,,,,https://www.youtube.com/watch?v=2TfjmxeUsIs,[],optional am session; weapons development 2; bonus work; stamina 3; warm-up/movement prep; soflete rx'd; conditioning option a; soflete performance; open 18.3 prep; weapons development; conditioning 2; conditioning option b; soflete fitness; stamina 1; gymnastics; stamina; soflete rx'd/performance; conditioning 3; stamina option 1; weapons development 1; bonus work- barbell cycling; conditioning; warm-up; strength 2; conditioning 1; stamina 2,1,1,0,,2,Reps; Minutes; Time; Seconds,662,588789c065dcf3000f9116bb
Downward Dog Modifications,,,,,,,,https://youtu.be/HNPqKErn2gQ?list=PL4T3VJwPWwuFotqGyAGlfoYdkoTQzbrZe,[],,0,0,0,,0,,642,58816fb2f8fcd2000f909428
Downward Facing Dog Shoulder Stretch,,,,,,,,https://youtu.be/H8tzrLD8mMo,[],mobility; breathing work; recovery portocol; movement work; recovery protocol; recovery work; neuro adaptation; recovery day; mobility work; recovery protocol (long); cool down; down regulation breathing; breathing / movement work; breathing / mobility work / movement; recovery; stretch; breathing / mobility work; new blank section #6; mobility (forward fold); movement flow; mobility (long); warm-up; movement/breathing work; movement / breathing work,0,0,0,,0,Seconds; Reps; Minutes; Time,138,57e2fd3a4c6a031dc777e8b1
Dragon Flags,,,,,,,,https://www.youtube.com/watch?v=OztfKYNOplw,[],recovery; accessory work; strength 6; assistance work; stamina,1,1,0,,2,Reps,933,59aa023afd7558000f844946
Dragon Fly Sit-Ups,,,,,,,,https://youtu.be/sCCNn7D3Jg4,[],accessory work,0,0,0,,0,Reps,1635,5c5102f634c0c7000f09c12a
Dragon Pose (kneeling hip flexor stretch),,,,,,,,https://www.youtube.com/watch?v=2-MRBXE-oPE,['body position: kneeling'],mobility; breathing work; breathing / movement work; recovery protocol; movement / breathing work; pigeon pose; down regulation breathing work,0,0,0,,0,Reps; Minutes; Time; Seconds,142,57e2fd3a4c6a031dc777e8b5
Drinking Bird,,,,,,,,https://youtube.com/watch?v=bOl8vXR10cc,[],warm-up/movement prep; prehab/dynamic warm up; prehab/dynamic warm-up,0,0,0,,0,Reps; Meters,166,57e2fd3a4c6a031dc777e8cf
Drop Lunge to Leg Lift,,,,,,,,https://youtu.be/CmwXTx8maOE,['basic_functional_movement: lunge'],accessory work; strength 1,1,0,0,,1,Reps,1318,5b4fc3b261071e000f07c069
Drop Snatch,,,,,,,,https://youtu.be/EQrcCmgraa8,['olympic_lift: snatch'],movement primer,0,0,0,,0,Reps,1108,5a4ff865ab889d000f546257
Drop Step Rotational Med Ball Scoop Toss,,plyometrics,,,,,,https://www.youtube.com/watch?time_continue=8&v=uFjmrhXsFMI,"['movement direction - plane: transverse', 'movement direction - axis: rotational', 'basic_functional_movement: step']",strength; plyometrics,1,0,1,,2,Reps,1065,5a0dbdb8ff5148000f6b065e
Dual Dumbbell Tricep Kick Back,,,,dumbbells,,,,https://youtu.be/ezGC3jcefXM,['equipment: dumbbells'],accessory work,0,0,0,,0,Reps,1755,5ca2643e60e5d3000f132975
Dual Kettlebell Push Jerk,,,,Kettlebells,,,,https://youtu.be/B7oYTEmJ22M,['equipment: kettlebells'],,0,0,0,,0,,1946,5d5dcc0febe7d40011cc3c59
Duck Walks,,,,,,,,https://youtu.be/TgUfmjDjnfw?list=PL4T3VJwPWwuFotqGyAGlfoYdkoTQzbrZe,['basic_functional_movement: step'],warm-up/movement prep; movement flow; cool down; recovery; accessory work; prehab/dynamic warm up; mobility; breathing work; warm-up; movement work; down regulation breathing; recovery protocol; movement flow/breathing protocol; loco motion; neuro adaptation; mobility work; warm-up / movement prep; stamina,0,1,0,,1,Seconds; Yards; Meters; Feet,174,57e2fd3a4c6a031dc777e8d7
Dumbbell Bear Crawl,,,,dumbbells,,,,https://youtu.be/3lx3uyZHHlU,['equipment: dumbbells'],stamina 3; accessory work; mix modal; strength 2; stamina 1; strength; stamina; stamina 2,1,1,0,,2,Reps; Meters; Feet,630,5880fe499f4d4d000f6e0667
Dumbbell Bear Crawl Drag,,,,dumbbells,,,,https://youtu.be/v7DEaJFhnmU,['equipment: dumbbells'],stamina; trunk work 2; trunk work,0,1,0,,1,Reps; Meters; Feet,1883,5d11632460e5d3000f2cd81e
Dumbbell Bench Press,,,,dumbbells,,,,https://youtu.be/G9nf-QZeYWI,"['basic_exercise: bench press', 'equipment: dumbbells']",accessory work; suns out guns out; strength 1; strength 3; strength 4; strength 2; assistance work; stamina 1; strength; stamina,1,1,0,,2,Reps; Seconds,41,57e2fd3a4c6a031dc777e847
Dumbbell Bench with Elbows Out,,,,dumbbells,,,,,['equipment: dumbbells'],,0,0,0,,0,,289,57e2fd3a4c6a031dc777e956
Dumbbell Bicep Curls,,,,dumbbells,,,,https://youtube.com/watch?v=ZawrdYA0WXU,['equipment: dumbbells'],accessory work 2; accessory work; suns out guns out; strength 3; strength 4; assisted work; strength; curls for the girls; accessory work 1; suns out guns out 2,1,0,0,,1,Reps,503,583f0adffbefd210001e35b0
Dumbbell Box Jumps,,,,dumbbells,,,,https://youtu.be/8xPAWqwb2vk,"['basic_exercise: box jumps', 'equipment: dumbbells', 'basic_functional_movement: jump']",,0,0,0,,0,,290,57e2fd3a4c6a031dc777e957
Dumbbell Box Step-Ups,,,,dumbbells,,,,https://youtu.be/8apVstrFT4Y,"['basic_exercise: step-up', 'equipment: dumbbells', 'basic_functional_movement: step']",stamina 3; accessory work; powerlifting; strength 1; strength 3; mix modal; accessory work 3; strength 4; mixed modal; strength 2; skyâ€™s out thighs out (accessory work); skys out thighs out; stamina 1; strength; stamina 2; accessory work 1; stamina; strongman,1,1,0,,2,Reps; Seconds,1337,5b6d3dd7a0139b000f780412
Dumbbell Burpee Box Jumps,,,,dumbbells,,,,,"['basic_exercise: box jumps', 'equipment: dumbbells', 'basic_functional_movement: jump']",,0,0,0,,0,,291,57e2fd3a4c6a031dc777e958
Dumbbell Burpee Over the Box,,,,dumbbells,,,,https://www.youtube.com/watch?v=Nz_B57qj1bU,['equipment: dumbbells'],stamina; strength 2,1,1,0,,2,Reps,1237,5acc0542d4365e000f27ac2a
Dumbbell Calf Raise,,,,dumbbells,,,,https://youtu.be/wwy3BSUjlW4,['equipment: dumbbells'],accessory work 2; skys out thighs out; accessory work 3; skyâ€™s out thighs out (accessory work),0,0,0,,0,Reps; Feet,263,57e2fd3a4c6a031dc777e93c
Dumbbell Clean and Jerk,,,,dumbbells,,,,https://youtu.be/Z3zgdpt_LdI,"['olympic_lift: clean and jerk', 'equipment: dumbbells']",soflete rx'd; strength 1; soflete performance; warm-up; soflete fitness; mix model; conditioning 1; stamina; stamina 3,1,1,0,,2,Reps,590,5869bd6ac04a4e001087127b
Dumbbell Cossack Squat,,,,dumbbells,,,,https://youtu.be/Yz9FMsoJgQc,"['equipment: dumbbells', 'basic_functional_movement: squat']",accessory work; stamina,0,1,0,,1,Reps,1928,5d4377e23839d90015641758
Dumbbell Cross Body Romanian Deadlift,,,,dumbbells,,,,https://youtu.be/kZR68f5AYLM,"['olympic_lift: deadlift', 'olympic_lift: romanian deadlift', 'equipment: dumbbells']",accessory work 2; accesssory work; strength 3,1,0,0,,1,Reps,1772,5cb09dbecc3ad8000f1e00ed
Dumbbell Deadlift,,,,dumbbells,,,,https://youtu.be/gLogcYIvgRA?t=11,"['olympic_lift: deadlift', 'equipment: dumbbells']",warm-up/movement prep; skys out thighs out; stamina 1; strength; stamina,1,1,0,,2,Reps,1676,5c64829e6c2e26000f159ebf
Dumbbell Floor Press,,,,dumbbells,,,,https://youtu.be/fc7sLXRrQaU,['equipment: dumbbells'],warm-up/movement prep; accessory work; strength 1; strength,1,0,0,,1,Reps,1878,5d106eb4cc3ad8000f33a70d
Dumbbell Flys,,,,dumbbells,,,,https://www.youtube.com/watch?v=y_Z2LftZDvk,['equipment: dumbbells'],accessory work; suns out guns out; strength 1; sunâ€™s out guns out (accessory work); accessory work 3; strength 4; strength; accessory work 1,1,0,0,,1,Reps,675,588a1a3d65dcf3000f9123ba
Dumbbell Front Rack Carry,,,,dumbbells,,,,https://youtu.be/liiLiyUMwCQ,"['basic_exercise: carry', 'equipment: dumbbells']",stamina 1; stamina,0,1,0,,1,Meters; Feet,1892,5d1bc8a660e5d3000f2f4955
Dumbbell Hamstring Curl,,,,dumbbells,,,,https://youtu.be/leFSrMGBh0c?t=3,['equipment: dumbbells'],accessory work; accessory work 1; strength 2,1,0,0,,1,Reps,1603,5c2554a69eb3da000f131f04
Dumbbell Hang Power Clean,,,,dumbbells,,,,https://www.youtube.com/watch?v=mtQcT3ZO4wY,"['olympic_lift: power clean', 'equipment: dumbbells']",conditioning; soflete rx'd; strength 1; soflete performance; strength 2; soflete fitness; stamina 1; ghd; strength; stamina; stamina 3,1,1,0,,2,Reps; Seconds,278,57e2fd3a4c6a031dc777e94b
Dumbbell Hang Snatch,,,,dumbbells,,,,https://youtu.be/N08MH8tmiKM?list=PL4T3VJwPWwuEnPSfKLKNVPGX02-ybszb3,"['olympic_lift: snatch', 'equipment: dumbbells']",stamina 1; stamina,0,1,0,,1,Reps,556,585c3d5f4d0fec0011c0276a
Dumbbell Hang Squat Clean,,,,dumbbells,,,,https://www.youtube.com/watch?v=8GtpyylnC0E,"['equipment: dumbbells', 'basic_functional_movement: squat']",strength 1; soflete rx'd; soflete performance; soflete fitness; stamina 1; strength; specialty work; stamina; stamina 3,1,1,0,,2,Reps; Seconds,741,58b77e78af8fd7000fab46be
Dumbbell Hex Press,,,,dumbbells,,,,,['equipment: dumbbells'],,0,0,0,,0,,293,57e2fd3a4c6a031dc777e95a
Dumbbell Hip Thrust,,,,dumbbells,,,,https://youtu.be/mFRKGqC-LoA,['equipment: dumbbells'],accessory work; strength 1; sky's out thighs out; skyâ€™s out thighs out (accessory work); stamina 1,1,1,0,,2,Reps,1638,5c55e2b37732f500103c7336
Dumbbell Lateral Raise,,,,dumbbells,,,,https://youtu.be/3VcKaXpzqRo,"['equipment: dumbbells', 'movement direction - plane: frontal', 'movement direction - axis: lateral']",accessory work 2; accessory work; suns out guns out 1; strength 6; strength 5; accessory work 4; accessory work 1,1,0,0,,1,Reps,1741,5c9cf1f8cc3ad8000f18e13f
Dumbbell Overhead Carry,,,,dumbbells,,,,https://www.youtube.com/watch?v=p6HKV1_6P20,"['basic_exercise: carry', 'equipment: dumbbells']",accessory work 2; accessory work; warm-up/movement prep; strength 1; strength 3; trunk work 2; weapons development; strength 2; trunk work; trunk 2; stamina 1; gymnastics; strength; trunk work 1; stamina,1,1,0,,2,Reps; Meters; Feet; Seconds,699,589c96d72f2824000f430bae
Dumbbell Pinch Carry,,,,dumbbells,,,,https://youtu.be/zxr7pejGSMg,"['basic_exercise: carry', 'equipment: dumbbells']",accessory work; strength 1; stamina; strength,1,1,0,,2,Meters; Feet,1890,5d13eabdfce11500125ac0b7
Dumbbell Powell Raise,,,,dumbbells,,,,https://www.youtube.com/watch?v=PCuECDxWCFU,['equipment: dumbbells'],accessory work 2; accessory work; strength 2; strength; accessory work 1,1,0,0,,1,Reps,1685,5c6a275d452189000f35d273
Dumbbell Power Clean,,,,dumbbells,,,,https://www.youtube.com/watch?v=b90Njh_33gE,"['olympic_lift: power clean', 'equipment: dumbbells']",conditioning; stamina 3; soflete rx'd; strength 3; soflete performance; mixed modal 1; conditioning 2; strength 2; soflete fitness; stamina 1; strength; stamina; stamina 2,1,1,0,,2,Reps,1004,59cee0ea4e790f000f8fbc41
Dumbbell Pullover,,,,dumbbells,,,,https://www.youtube.com/watch?v=tpLnfSQJ0gg,['equipment: dumbbells'],accessory work 1; strength 2,1,0,0,,1,Reps,1197,5ab920b1b678c5000fde4135
Dumbbell Push Press,,,,dumbbells,,,,https://youtu.be/MqvN10OF5fo,"['olympic_lift: push press', 'equipment: dumbbells']",stamina 1; stamina,0,1,0,,1,Reps; Minutes; Seconds,1807,5cddad87cc3ad8000f286aee
Dumbbell Rear Foot Elevated Split Squat,,,,dumbbells,,,,https://youtu.be/G0Mo2LF8uLU,"['equipment: dumbbells', 'basic_functional_movement: squat']",accessory work 2; accessory work; strength 1; strength 2; accessory work 1; stamina,1,1,0,,2,Reps,1840,5cf83ba260e5d3000f274701
Dumbbell reverse grip push ups,,,,dumbbells,,,,https://youtu.be/sM2ehzh7Hy0,"['basic_exercise: push-ups', 'equipment: dumbbells']",accessory work 2; accessory work,0,0,0,,0,Reps,1504,5bec3ee0438d7d000f613628
Dumbbell Reverse Lunge,,,,dumbbells,,,,https://youtu.be/qYGzE8Uou7E,"['equipment: dumbbells', 'basic_functional_movement: lunge']",accessory work 2; accessory work; strength 1; strength 3; strength 2,1,0,0,,1,Reps,1738,5c9cefebcc3ad8000f18e06b
Dumbbell Reverse Raises,,,,dumbbells,,,,https://youtu.be/A4p4k9saG8Y,['equipment: dumbbells'],accessory work 2,0,0,0,,0,Reps,1858,5d033681cc3ad8000f30e5cf
Dumbbell Romanian Deadlift,,,,dumbbells,,,,https://www.youtube.com/watch?v=bdEvY7-KryU,"['olympic_lift: deadlift', 'olympic_lift: romanian deadlift', 'equipment: dumbbells']",strength work; accessory work; warm-up/movement prep; strength 2; powerlifting; strength 1; strength 3; warm-up; strength 2; skys out thighs out; stamina 1; assisted work; strength; warm up/movement prep; warm-up / movement prep; accessory work 1; stamina,1,1,0,,2,Reps; Time,295,57e2fd3a4c6a031dc777e95c
Dumbbell Rows,,,,dumbbells,,,,https://youtu.be/Bolw1TqZD-U,['equipment: dumbbells'],accessory work 1; accessory work; suns out guns out; strength 1; sunâ€™s out guns out (accessory work); strength 3; strength 2; weight circuit; stength; strength; reverse pyramid; test 4; strength accessory; stamina 2,1,1,0,,2,Reps,69,57e2fd3a4c6a031dc777e865
Dumbbell Shrugs,,,,dumbbells,,,,,['equipment: dumbbells'],accessory work,0,0,0,,0,Reps,279,57e2fd3a4c6a031dc777e94c
Dumbbell Side Plank,,,,dumbbells,,,,https://www.youtube.com/watch?v=c89gUFGWRuA,"['equipment: dumbbells', 'basic_functional_movement: stabilizer']",warm-up/movement prep; strength work; accessory work; strength 1; prehab/dynamic warm up; accessory work 3; bonus material; strength; warm-up / movement prep,1,0,0,,1,Seconds; Minutes,1247,5ad9f4bcd4365e000f2a1caa
Dumbbell Side Plank Rotations,,,,dumbbells,,,,https://www.youtube.com/watch?v=q8Qq2X8OIIc,"['equipment: dumbbells', 'basic_functional_movement: stabilizer']",warm-up/movement prep; accessory work; warm-up / movement prep; accessory work 2; bonus material; warm up / movement prep; warm up/movement prep; warm-up/movement work,0,0,0,,0,Reps; Seconds,1130,5a63a70e498b15000f97a358
Dumbbell Single Leg Step Down,,,,dumbbells,,,,https://youtu.be/0dYAu9OmhII,"['equipment: dumbbells', 'body position: single leg standing', 'basic_functional_movement: step']",accessory work,0,0,0,,0,Reps,1954,5d65bb03ebe7d40011cf0669
Dumbbell Skater Squat With Countermovement,,,,dumbbells,,,,https://www.youtube.com/watch?v=I32ef2RAEio,"['equipment: dumbbells', 'basic_functional_movement: squat']",strength 2,1,0,0,,1,Reps,1165,5a95d8a6d4365e000f20eeb8
Dumbbell Skull Crushers,,,,dumbbells,,,,https://youtu.be/wnap4CbwslQ,['equipment: dumbbells'],accessory work 2; accessory work; suns out guns out; sunâ€™s out guns out (accessory work); strength 2; bonus material; strength 5; accessory work 4; accessory work 1; suns out guns out 2,1,0,0,,1,Reps; Seconds,65,57e2fd3a4c6a031dc777e861
Dumbbell Sliders,,,,dumbbells,,,,https://youtube.com/watch?v=zoDyNPb212o,['equipment: dumbbells'],,0,0,0,,0,,622,587d1140b06dc50011d094ec
Dumbbell Snatch,,,,dumbbells,,,,https://youtu.be/7OpFjNBxJ4o,"['olympic_lift: snatch', 'equipment: dumbbells']",strength 1; mix modal; bonus work; stamina 3; warm-up/movement prep; conditioning option a; soflete rx'd; soflete performance; open 18.3 prep; weapons development; conditioning 2; trunk work; soflete fitness; stamina 1; gymnastics; strength; stamina; accessory work; recovery; conditioning 3; conditioning; conditioning 1; warm-up / movement prep; stamina 2,1,1,0,,2,Seconds; Meters; Minutes; Reps; Time,28,57e2fd3a4c6a031dc777e839
Dumbbell Split Squat,,,,dumbbells,,,,https://youtu.be/hyJpOP1PZ3s,"['equipment: dumbbells', 'basic_functional_movement: squat']",accessory work; strength 1; strength 3; sky's out thighs out; skyâ€™s out thighs out (accessory work); skys out thighs out; stamina 1; skys out thighs out 2; accessory work 1,1,1,0,,2,Reps,566,585d68f74d0fec0011c028f5
Dumbbell Squat Clean,,,,dumbbells,,,,https://www.youtube.com/watch?v=RT_MTXaLKxU,"['equipment: dumbbells', 'basic_functional_movement: squat']",stamina 1; stamina; stamina 2,0,1,0,,1,Reps,1173,5a9edbbd16557e000f38f399
Dumbbell Strict Press,,,,dumbbells,,,,,['equipment: dumbbells'],accessory work; mixed modal; stamina 1; strength; boulder shoulders; stamina,1,1,0,,2,Seconds; Reps,495,582f02eb8c31591000d361ff
Dumbbell Supported Dead Bugs Feet,,,,dumbbells,,,,,['equipment: dumbbells'],,0,0,0,,0,,280,57e2fd3a4c6a031dc777e94d
Dumbbell Swings,,,,dumbbells,,,,,['equipment: dumbbells'],stamina,0,1,0,,1,Reps,196,57e2fd3a4c6a031dc777e8f0
Dumbbell Thrusters,,,,dumbbells,,,,https://youtu.be/TPqv8AvgPpE,['equipment: dumbbells'],conditioning 3; strength 2; stamina 1; conditioning 1; strength; stamina 2; warm-up / movement prep; stamina; movement primer; stamina 3,1,1,0,,2,Reps; Minutes; Seconds,33,57e2fd3a4c6a031dc777e83e
Dumbbell Transverse Lunge,,,,dumbbells,,,,https://youtu.be/JTgXu50dpJM,"['equipment: dumbbells', 'movement direction - plane: transverse', 'basic_functional_movement: lunge']",accessory work 1,0,0,0,,0,Reps,1896,5d22deaf60e5d3000f30a06a
Dumbbell Tricep Extension,,,,dumbbells,,,,https://youtu.be/YbX7Wd8jQ-Q,"['equipment: dumbbells', 'movement direction - plane: sagittal']",strength work; accessory work; accessory work 2; suns out guns out; strength 4; strength 2; assisted work; accessory work 4; accessory work 1,1,0,0,,1,Reps; Minutes,698,589c8ee66f875b000f786f2c
Dumbbell Tricep Kickback w/Rotation,,,,dumbbells,,,,Video - https://www.youtube.com/watch?v=_QSRRwgqdqk,"['equipment: dumbbells', 'movement direction - plane: transverse', 'movement direction - axis: rotational']",accessory work 2; accessory work 3; accessory work 1,0,0,0,,0,Reps,1918,5d3a2d06fce1150012646f69
Dumbbell Tricep Kickbacks,,,,dumbbells,,,,https://youtu.be/6SS6K3lAwZ8,['equipment: dumbbells'],accessory work 2; accessory work; suns out guns out; powerlifting; strength 3; accessory work 3; strength 6; strength 2; accessory work 1; assistance work,1,0,0,,1,Reps,68,57e2fd3a4c6a031dc777e864
Dumbbell Tricep Press,,,,dumbbells,,,,https://youtu.be/bjT5WC0FyiU,['equipment: dumbbells'],accessory work 2; accessory work 1,0,0,0,,0,Reps,1940,5d57275febe7d40011ca0020
